file	diff between sums across all n-grams	% suicide 1-grams	% suicide 2-grams	% suicide 3-grams	% suicide 4-grams	% suicide 5-grams	% suicide 6-grams	% non-suicide 1-grams	% non-suicide 2-grams	% non-suicide 3-grams	% non-suicide 4-grams	% non-suicide 5-grams	% non-suicide 6-grams	diff for 1-gram %s	diff for 2-gram %s	diff for 3-gram %s	diff for 4-gram %s	diff for 5-gram %s	diff for 6-gram %s	average for all suicide n-gram %s	average for all non-suicide n-gram %s	diff between n-gram % averages
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.45.txt	-0.1034639975	0.04	0.0531468531	0.0216010165	0.0037406484	0.0012406948	0	0.08	0.0951048951	0.0381194409	0.0087281796	0.0012406948	0	-0.04	-0.041958042	-0.0165184244	-0.0049875312	0	0	0.0199548688	0.0371988684	-0.0172439996
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.46.txt	-0.0046006242	0.037037037	0.0890052356	0.0487804878	0.0047393365	0	0	0.037037037	0.0890052356	0.043902439	0.0142180095	0	0	0	0	0.0048780488	-0.009478673	0	0	0.0299270162	0.0306937869	-0.0007667707
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.47.txt	-0.0931666521	0.036809816	0.0583090379	0.0405063291	0.0121359223	0	0	0.036809816	0.1166180758	0.0632911392	0.0218446602	0.0023640662	0	0	-0.0583090379	-0.0227848101	-0.0097087379	-0.0023640662	0	0.0246268509	0.0401546262	-0.0155277753
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.48.txt	-0.0862401677	0.0368852459	0.029787234	0.0189035917	0.0036764706	0.0018050542	0	0.0614754098	0.0914893617	0.0170132325	0.0055147059	0.0018050542	0	-0.0245901639	-0.0617021277	0.0018903592	-0.0018382353	0	0	0.0151762661	0.0295496273	-0.0143733613
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.49.txt	-0.2176825639	0	0.059602649	0.0481927711	0.0228571429	0.0056179775	0	0.0697674419	0.1721854305	0.0722891566	0.0228571429	0.0112359551	0.0056179775	-0.0697674419	-0.1125827815	-0.0240963855	0	-0.0056179775	-0.0056179775	0.0227117567	0.0589921841	-0.0362804273
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.5.txt	-0.1346641341	0.0157480315	0.0499040307	0.0392491468	0.0181518152	0.0065789474	0.0016447368	0.0708661417	0.1074856046	0.0546075085	0.0264026403	0.0065789474	0	-0.0551181102	-0.0575815739	-0.0153583618	-0.0082508251	0	0.0016447368	0.0218794514	0.0443234738	-0.0224440224
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.50.txt	-0.1088971588	0.0108695652	0.0316455696	0.0277777778	0.0105820106	0	0	0.0217391304	0.0696202532	0.0666666667	0.0317460317	0	0	-0.0108695652	-0.0379746835	-0.0388888889	-0.0211640212	0	0	0.0134791539	0.0316286803	-0.0181495265
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.51.txt	-0.1217234325	0.0421686747	0.0647887324	0.035971223	0.0156950673	0.0063965885	0	0.0903614458	0.0929577465	0.0767386091	0.0224215247	0.0042643923	0	-0.0481927711	-0.0281690141	-0.0407673861	-0.0067264574	0.0021321962	0	0.027503381	0.0477906197	-0.0202872387
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.52.txt	-0.0892416056	0.0506329114	0.0797101449	0.0128205128	0	0	0	0.0379746835	0.0869565217	0.0833333333	0.0182926829	0.0058479532	0	0.0126582278	-0.0072463768	-0.0705128205	-0.0182926829	-0.0058479532	0	0.0238605949	0.0387341958	-0.0148736009
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.53.txt	-0.1332266378	0	0.0604026846	0.0566572238	0.0079155673	0	0	0.0769230769	0.0872483221	0.0651558074	0.0237467018	0.0051282051	0	-0.0769230769	-0.0268456376	-0.0084985836	-0.0158311346	-0.0051282051	0	0.0208292459	0.0430336856	-0.0222044396
